Объект;Название ОИ;ДЦ источник;№ОИ;UID;ДЦ получатель;№ОИ;UID;Комментарии;передача в ИА
ПС 500 кВ Арзамасская;Арзамасская ФОЛ Арзамасская Сев;Нижегородское РДУ;8451;1cb82b4e-ea87-4a52-b0bf-09c855490439;ОДУ Средней Волги;1441;db3d96c4-0e5b-451e-b373-026480335e8c;Несоответсвие привязки в ИМ;False
ПС 500 кВ Вешкайма;Вешкайма ФОЛ ВЛ 500 Арзамасская 1к (У-Ю);ОДУ Средней Волги;1633;e35d31a8-5624-4b63-a3b9-6c622487833e;Пензенское РДУ;8072;587642cc-ac19-4856-a781-c40dea2134b7;Несоответсвие привязки в ИМ;False
ПС 500 кВ Курдюм;Курдюм ФОЛ ВЛ 500 кВ БаЭС-Курдюм;Саратовское РДУ;5767;a32fc022-ecca-4b44-a2e4-4d453c19d230;ОДУ Средней Волги;1790;33758472-70a5-4116-a1e2-d198af26aacb;Несоответсвие привязки в ИМ;False
ПС 500 кВ Радуга;ПС Радуга ФОЛ ВЛ Влад-Рад.Северная;Нижегородское РДУ;3740;1e08a4b9-7c96-439c-8ef7-59b96f713f2f;ОДУ Средней Волги;9533;1e08a4b9-7c96-439c-8ef7-59b96f713f2f;Несоответсвие стратегии хранения в ИМ: Дискретные, по изменению, 2 времени и Дискретные, по изменению, 1 время;False
ПС 500 кВ Вешкайма;Вешкайма ФОЛ ВЛ 500 Осиновка 1к (У-С);ОДУ Средней Волги;1632;3369cdeb-795e-4e6f-beca-5edfbb88cc20;Пензенское РДУ;8078;481cc4c9-08ac-44f3-8339-9761b44f2669;Несоответсвие привязки в ИМ;False
ПС 500 кВ Осиновка;ПС 500 кВ Осиновка ВЛ 500 кВ Вешкайма (ФОЛ);ОДУ Средней Волги;1665;e6547efe-274e-4ef6-8680-cf298c61163e;Пензенское РДУ;8082;4faee3ea-c235-4ff1-b371-df1cf6a4d17a;Несоответсвие привязки в ИМ;False
АЭС Балаковская АЭС;БАЭС ФОЛ ВЛ 500 БАЭС-Ключики [ПА-1];ОДУ Средней Волги;1481;19810ae6-aeb3-44d2-9342-70f58f64e8a5;Пензенское РДУ;8075;ff5fc600-cf8f-419d-af85-30f6c150f863;Несоответсвие привязки в ИМ;False
ТЭЦ Дзержинская ТЭЦ ;Дзержинская ТЭЦ Р- токопровода 1Г;Нижегородское РДУ;35657;57da50a2-d3c0-496a-bba3-e555d14178ce;ОДУ Средней Волги;16887;34736d1e-0a94-43b2-8f2f-bd820e493850;Несоответсвие привязки в ИМ;False
ТЭЦ Пензенская ТЭЦ-1;Пензенская ТЭЦ-1 ЗН в ст выводов;Пензенское РДУ;1621;2c74cbfe-a7e3-46b4-89de-8086caf515ab;ОДУ Средней Волги;16934;6d77a000-3527-4bfb-8776-8c7679d60549;Несоответсвие привязки в ИМ;False
ТЭЦ Сызранская ТЭЦ;СТЭЦ ЗН 10кВ трансфор 9ГТ;Самарское РДУ;8979;7292884f-04c6-40ff-96ab-311e86b4f307;ОДУ Средней Волги;9735;19521996-b290-43fa-96e7-1527b8cb0616;Несоответсвие привязки в ИМ;True
ТЭЦ Сызранская ТЭЦ;СТЭЦ ЗН Г-11;Самарское РДУ;8738;4a327fea-3d1e-4449-b995-14907fcecf7a;ОДУ Средней Волги;9734;f7fc2f9d-8e1b-4a50-beb4-3f3d4854254f;Несоответсвие привязки в ИМ;True
ТЭЦ Сызранская ТЭЦ;СТЭЦ ЗН Г-10;Самарское РДУ;8725;b03fca7b-2d9f-470e-9d02-28a4735ff55f;ОДУ Средней Волги;9740;6d60b8ae-aacd-42e0-90e2-d688fe96078b;Несоответсвие привязки в ИМ;True
ТЭЦ Сызранская ТЭЦ;СТЭЦ ЗН ТГ-9;Самарское РДУ;8712;19521996-b290-43fa-96e7-1527b8cb0616;ОДУ Средней Волги;9737;7292884f-04c6-40ff-96ab-311e86b4f307;Несоответсвие привязки в ИМ;True
ТЭЦ Сызранская ТЭЦ;СТЭЦ ЗН 10 кВ трансфор 11ГТ;Самарское РДУ;8981;f7fc2f9d-8e1b-4a50-beb4-3f3d4854254f;ОДУ Средней Волги;9731;4a327fea-3d1e-4449-b995-14907fcecf7a;Несоответсвие привязки в ИМ;True
ТЭЦ Сызранская ТЭЦ;СТЭЦ ЗН 10кВ трансфор 10ГТ;Самарское РДУ;8980;6d60b8ae-aacd-42e0-90e2-d688fe96078b;ОДУ Средней Волги;9738;b03fca7b-2d9f-470e-9d02-28a4735ff55f;Несоответсвие привязки в ИМ;True
ОДУ Урала;Урал ОТС ВЛ 500 кВ Ириклинская ГРЭС-Житикара;ОДУ Средней Волги;14362;f240618d-4ab5-4ea2-b99a-3270b2e4340f;РДУ Татарстана;16187;fa0be40c-4e1c-472c-96f1-21a7f6a92ddb;Несоответсвие привязки в ИМ;False
ПС 500 кВ Уфимская;ОТС Урал  ВЛ 220кВ Уфимская-Гвардейская;ОДУ Средней Волги;3302;9b412b40-e5b0-439f-9b0e-7973b1807510;РДУ Татарстана;16176;b764e33d-07af-43ff-916a-f703a90e2907;Несоответсвие привязки в ИМ;False
ПС 500 кВ Уфимская;ОТС Урал  ВЛ 220кВ Уфимская-Уфа-Южная  ;ОДУ Средней Волги;3301;f106a849-b767-4c3f-825e-1fdf292f26eb;РДУ Татарстана;16175;67f6b0f2-fa97-4568-b0ea-c86843e41fe5;Несоответсвие привязки в ИМ;False
ОДУ Урала;Урал ОТС ВЛ 220кВ Магнитогорская-Смеловская 2ц;ОДУ Средней Волги;10865;b1731670-4136-45f2-a629-4a19dce7e22d;РДУ Татарстана;17851;6231df59-dd0b-4c21-b935-93d00228c6b4;Несоответсвие привязки в ИМ;False
ОДУ Урала;Урал ОТС ВЛ 220кВ Магнитогорская-Смеловская 1ц;ОДУ Средней Волги;10864;c89d6dc2-4ada-4b8b-b369-f0351944bfd6;РДУ Татарстана;17850;1a2a71f1-f376-4510-a78f-5c2602eaff91;Несоответсвие привязки в ИМ;False
РДУ Саратовское;СарГЭС  4ст. АОПО ВЛ 220 кВ ГЭС - Кубра с отп. Состояние ПА;Саратовское РДУ;18041;822dc570-ee8f-4547-bd95-7d7461bade3a;ОДУ Средней Волги;18586;1d99700a-ed6c-454d-a9e8-195514eee036;Несоответсвие привязки в ИМ;False
РДУ Саратовское;СарГЭС  5ст. АОПО ВЛ 220 кВ ГЭС - Кубра с отп. Состояние ПА;Саратовское РДУ;18042;eedd2c05-93c0-4010-a37f-bab8d80050da;ОДУ Средней Волги;18587;309a45ef-c69a-4698-8bde-5a1c444b2250;Несоответсвие привязки в ИМ;False
РДУ Саратовское;СарГЭС  6ст. АОПО ВЛ 220 кВ ГЭС - Кубра с отп. Состояние ПА;Саратовское РДУ;18043;4c19b4c3-fa06-4306-8054-00c336dcad7a;ОДУ Средней Волги;18588;6adabf44-3c76-46a2-9517-8dd45af1d56f;Несоответсвие привязки в ИМ;False
РДУ Саратовское;СарГЭС  7ст. АОПО ВЛ 220 кВ ГЭС - Кубра с отп. Состояние ПА;Саратовское РДУ;18044;4e5da241-859f-45e3-8678-187b3cf2da92;ОДУ Средней Волги;18589;b93d69bd-f8fd-4dc5-950e-3b0592fc0aea;Несоответсвие привязки в ИМ;False
РДУ Саратовское;СарГЭС  6ст. АОПО ВЛ 220 кВ ГЭС - Балаковская Состояние ПА;Саратовское РДУ;18050;f8e6777c-c9cb-49d0-af1f-d1f8d51dd31f;ОДУ Средней Волги;18595;c81021cf-37ad-485e-bac1-ade81502e012;Несоответсвие привязки в ИМ;False
РДУ Саратовское;СарГЭС  7ст. АОПО ВЛ 220 кВ ГЭС - Балаковская Состояние ПА;Саратовское РДУ;18051;67504fc8-7037-4ddd-b7f6-db8b5f6e0726;ОДУ Средней Волги;18596;2dfb02b9-9a28-4de9-86ea-798fa46be352;Несоответсвие привязки в ИМ;False
РДУ Саратовское;СарГЭС  8ст. АОПО ВЛ 220 кВ ГЭС - Балаковская Состояние ПА;Саратовское РДУ;18052;3db07335-3c00-49ec-afdb-0ed5ec58c75d;ОДУ Средней Волги;18597;95456b9b-af08-42fa-8299-cf6f75f37498;Несоответсвие привязки в ИМ;False
РДУ Саратовское;СарГЭС  9ст. АОПО ВЛ 220 кВ ГЭС - Балаковская Состояние ПА;Саратовское РДУ;18053;5b7e8a51-691c-48c3-a54a-49186ccead72;ОДУ Средней Волги;18598;833b973e-3627-4d7a-989f-c70035847b2f;Несоответсвие привязки в ИМ;False
РДУ Саратовское;СарГЭС  10ст. АОПО ВЛ 220 кВ ГЭС - Балаковская Состояние ПА;Саратовское РДУ;18054;d85443e8-4047-4059-9380-329f89467287;ОДУ Средней Волги;18599;33052889-3205-447f-80d2-26e4d858ec30;Несоответсвие привязки в ИМ;False
РДУ Саратовское;СарГЭС  6ст. АОПО ВЛ 220 кВ ГЭС - Центральная Состояние ПА;Саратовское РДУ;18060;f48e5941-6194-44f6-a82f-e7e3de7d9efd;ОДУ Средней Волги;18605;2a8a67a6-30d8-40d2-be53-38e328c7b89a;Несоответсвие привязки в ИМ;False
РДУ Саратовское;СарГЭС  7ст. АОПО ВЛ 220 кВ ГЭС - Центральная Состояние ПА;Саратовское РДУ;18061;44fe2310-0acb-49b2-bc05-59ad5e64e9d2;ОДУ Средней Волги;18606;438f62ac-eabe-46a1-858e-5a03f7f84fbb;Несоответсвие привязки в ИМ;False
РДУ Саратовское;СарГЭС  8ст. АОПО ВЛ 220 кВ ГЭС - Центральная Состояние ПА;Саратовское РДУ;18062;1ea2888b-e08b-4028-9777-ac16de6de62d;ОДУ Средней Волги;18607;20c7c233-7c6d-4b09-93a5-e6f303d75a65;Несоответсвие привязки в ИМ;False
РДУ Саратовское;СарГЭС  9ст. АОПО ВЛ 220 кВ ГЭС - Центральная Состояние ПА;Саратовское РДУ;18063;8dce7a82-aa1b-4121-a587-ee7e841eec51;ОДУ Средней Волги;18608;d9574835-d66c-4888-b4e1-3294dd2593d3;Несоответсвие привязки в ИМ;False
РДУ Саратовское;СарГЭС  10ст. АОПО ВЛ 220 кВ ГЭС - Центральная Состояние ПА;Саратовское РДУ;18064;ada3308a-0418-4c69-ba49-fae145041cbd;ОДУ Средней Волги;18609;495c0eb4-3dd3-442f-af04-651e9d830e4a;Несоответсвие привязки в ИМ;False
РДУ Саратовское;СарГЭС  11ст. АОПО ВЛ 220 кВ ГЭС - Центральная Состояние ПА;Саратовское РДУ;18065;ba792588-b4d6-4502-9e05-2a636c82fded;ОДУ Средней Волги;18610;af96e063-8876-4066-aae4-1bea7fee8f14;Несоответсвие привязки в ИМ;False
РДУ Саратовское;СарГЭС  12ст. АОПО ВЛ 220 кВ ГЭС - Центральная Состояние ПА;Саратовское РДУ;18066;80f6063b-9acd-48d6-8075-8849b5fdeba4;ОДУ Средней Волги;18611;e6d9b5ed-9a71-423c-b73c-edd933af180d;Несоответсвие привязки в ИМ;False
РДУ Саратовское;СарГЭС  13ст. АОПО ВЛ 220 кВ ГЭС - Центральная Состояние ПА;Саратовское РДУ;18067;2fd30818-6159-4634-9a29-372fa116c741;ОДУ Средней Волги;18612;c5d6676c-a48f-4fbc-b432-0427c23c6c24;Несоответсвие привязки в ИМ;False
ПС 110 кВ Вад;ОТС ВЛ 110 кВ Вад - Свобода;Пензенское РДУ;19257;1615ecf3-01de-4801-8f79-828c2c1a09b2;ОДУ Средней Волги;2307;0f704aa2-7291-4f5f-aef5-b74dc1270737;Несоответсвие привязки в ИМ;False
РДУ Самарское;СамЭС ОТС КВЛ 110 кВ Новокуйбышевская ТЭЦ-1 - Кряжская ;Самарское РДУ;9420;5a56db31-f51b-4c87-812d-b1a1f1aa2246;ОДУ Средней Волги;14726;9c3700c9-ed47-4467-94c2-07e776b11794;Несоответсвие привязки в ИМ;False
РДУ Татарстана;ОТС ВЛ 110 кВ Северозападная – Акташ I цепь;РДУ Татарстана;2786;5e206eba-e174-4a86-9d9e-5c6d7fe5c7e6;ОДУ Средней Волги;12547;5e206eba-e174-4a86-9d9e-5c6d7fe5c7e6;Несоответсвие стратегии хранения в ИМ: Дискретные, по изменению, 1 время и Дискретные, по изменению, 2 времени;False
РДУ Саратовское;ОТС ВЛ 110 кВ Котоврас – Янтарная ;Саратовское РДУ;3947;b7839255-c276-4b25-8cc2-34f05caa410f;ОДУ Средней Волги;18093;7a8a2ba4-8335-40c6-9511-9fbd8ebf47fe;Несоответсвие привязки в ИМ;False
РДУ Саратовское;ОТС ВЛ 220 кВ Красный Яр – Пушкино;Саратовское РДУ;3775;1a5b285d-fced-4c1d-86dc-c130b509fda1;ОДУ Средней Волги;12308;e1a61aea-2d2e-4d0e-aa6f-d32791505906;Несоответсвие привязки в ИМ;False
РДУ Татарстана;ОТС ВЛ 220 кВ Киндери – Магистральная I цепь ;РДУ Татарстана;2658;f74e2f90-77fe-4b2f-9437-33c8989c8da7;ОДУ Средней Волги;12502;f74e2f90-77fe-4b2f-9437-33c8989c8da7;Несоответсвие стратегии хранения в ИМ: Дискретные, по изменению, 1 время и Дискретные, по изменению, 2 времени;False
РДУ Татарстана;ОТС ВЛ 220 кВ Киндери – Магистральная II цепь;РДУ Татарстана;2659;3b93f1b4-0e2c-491d-910b-9b8b15447104;ОДУ Средней Волги;12503;3b93f1b4-0e2c-491d-910b-9b8b15447104;Несоответсвие стратегии хранения в ИМ: Дискретные, по изменению, 1 время и Дискретные, по изменению, 2 времени;False
РДУ Татарстана;ОТС ВЛ 220 кВ Нижнекамская – Тойма-2;РДУ Татарстана;2670;c6a9d79e-5935-4074-9964-4dfcc92b0dac;ОДУ Средней Волги;12507;c6a9d79e-5935-4074-9964-4dfcc92b0dac;Несоответсвие стратегии хранения в ИМ: Дискретные, по изменению, 1 время и Дискретные, по изменению, 2 времени;False
РДУ Татарстана;ОТС ВЛ 110 кВ Абдрахманово – Бухар II цепь ;РДУ Татарстана;3356;0c2228c2-b94b-4289-baee-82b3c236fe13;ОДУ Средней Волги;12509;0c2228c2-b94b-4289-baee-82b3c236fe13;Несоответсвие стратегии хранения в ИМ: Дискретные, по изменению, 1 время и Дискретные, по изменению, 2 времени;False
