Объект;ДЦ источник;Название ОИ;Категория;№ОИ;UID OI;UID PO;ДЦ получатель;Название ОИ;Категория;№ОИ;UID OI;UID PO;Комментарии;передача в ИА
ПС 500 кВ Куйбышевская;ОДУ Средней Волги;U500 КБШ - БАЭС 1;ТИ;305;39076431-9668-4971-9283-4db3f045923f;ed602e85-3f2b-498a-a349-031b5e83d55a;Пензенское РДУ;I3096;ТИ;3096;1dc4eca9-95d5-41a3-a1fb-41c302439e2d;2a0baead-c965-40fa-b3a1-0b7c71096a26;Несоответсвие привязки в ИМ;True
ПС 500 кВ Пенза-2;Пензенское РДУ;I5234;ТИ;5234;ac7acd62-3a1f-4002-9ac6-baf681ab9952;d40690c7-da04-49d4-98d5-0214b22a16b7;ОДУ Средней Волги;ПС 500 кВ Пенза-2 ВЛ 500 кВ Вешкайма - Пенза-2 Ubc;ТИ;7412;a35cfaee-4949-4a96-a653-be2838b40d56;1b007366-f80d-4146-bba9-1e2f62b67e78;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5235;ТИ;5235;9e1e5a31-2500-41a5-a727-0d09bc4d8dfb;97fcbb86-e94f-49bd-a1f0-cf88a129a96d;ОДУ Средней Волги;ПС 500 кВ Пенза-2 ВЛ 500 кВ Вешкайма - Пенза-2 Uca;ТИ;7413;bcbcb54c-4594-441c-b12f-cabc67c0fd22;1b007366-f80d-4146-bba9-1e2f62b67e78;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5233;ТИ;5233;ef56ef21-9628-4d87-8271-f3bec7b58147;58d265b2-9fd5-4d21-8757-c3420d3ce2f3;ОДУ Средней Волги;ПС 500 кВ Пенза-2 ВЛ 500 кВ Вешкайма - Пенза-2 Uab;ТИ;7411;83bba998-0d99-4a64-8e6d-3b83fac30003;1b007366-f80d-4146-bba9-1e2f62b67e78;Несоответсвие привязки в ИМ;False
ПС 500 кВ Осиновка;ОДУ Средней Волги;ТОК ВЛ Осиновка - Вешкайма;ТИ;2427;d9f393c5-2adc-4603-ae9f-d929f809407a;222abf1b-5f68-4585-8898-25cc0fb0bf8e;Нижегородское РДУ;I16142;ТИ;16142;28cc668c-ac03-43b9-b114-3cd4b2f32735;631f7a7e-2ad7-41b6-96ca-ed7954a26c53;Несоответсвие привязки в ИМ;True
ГРЭС Заинская ГРЭС;РДУ Татарстана;I271;ТИ;271;ae43aa7a-add7-47db-a2b5-9b88d53ebdd8;b8a23521-c480-4251-baa1-7ab9034de2fc;ОДУ Средней Волги;ЗайГРЭС I ВЛ220 Узловая 1;ТИ;1938;b6b5db7c-34ee-4172-8a1a-404b60388099;168456ae-825b-4239-b4c1-727274acb7a0;Несоответсвие привязки в ИМ;False
ГРЭС Заинская ГРЭС;РДУ Татарстана;I274;ТИ;274;329f58f9-d79f-4f60-8aee-e174b3d98428;cbcb03c2-280c-4fd5-97d3-c0440a70253e;ОДУ Средней Волги;ЗайГРЭС I ВЛ220 Узловая 2;ТИ;1939;94cfbc47-03fc-4894-bddf-ff59a0ae7df7;071935ba-4699-4fb6-8f36-536cd4c60121;Несоответсвие привязки в ИМ;False
ПС 220 кВ Узловая;РДУ Татарстана;I5383;ТИ;5383;e034953f-4a9c-4962-a909-368f21a904f7;6c75132f-333c-4213-8a46-274ae18898c7;ОДУ Средней Волги;ТЭС I ВЛ220 Узловая-ТАНЕКО;ТИ;9418;b40fd9c3-69d5-49fb-a8f7-1c18db4e5cc6;499e8940-9867-459a-a5dd-604c30619775;Несоответсвие привязки в ИМ;False
ПС 500 кВ Куйбышевская;Самарское РДУ;I32286;ТИ;32286;4538307b-af3b-4ac6-8e89-ceb11b571e80;ace0cc59-a579-4d56-9de2-d7147c410b7d;ОДУ Средней Волги;КБШ 3 СШ 220кВ - Uab;ТИ;11956;926473aa-f90b-4bcd-b1ba-a082bae4e2b5;20d03628-0bf0-475c-9fe5-6894c0805f7e;Несоответсвие привязки в ИМ;False
ПС 500 кВ Куйбышевская;Самарское РДУ;I32290;ТИ;32290;ed8c5029-f4f9-408a-8fbe-2e0f55d46f08;b5e2b83b-dad3-4963-88b6-8dc222c6aef8;ОДУ Средней Волги;КБШ 4 СШ 220кВ - Uab;ТИ;11960;a47b1b76-b084-45cb-a8d6-41e04aa3c722;f7d04287-a2ca-44a9-8712-ce489b3f97b0;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5280;ТИ;5280;ad655082-5da5-495a-91f7-338f68ae7ee3;ba367e67-66a9-4c61-8b68-6ced48dd9d81;ОДУ Средней Волги;ПС 500 кВ Пенза-2 ВЛ 220кВ Пенза-2 - Пачелма Ia;ТИ;7495;2c0e53fd-de76-4d80-9ffe-786e7a500789;9c72d9bf-9996-43b1-97af-bfddaa8fb3cf;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5252;ТИ;5252;68540cc0-8224-4dca-9cf1-7802de5d0651;4b0138bd-be22-41bd-9925-47528d27b567;ОДУ Средней Волги;ПС 500 кВ Пенза-2 АТ-1 220кВ Ic;ТИ;7457;b71cae0a-7789-4ed7-ad2a-84fe9713e991;22ff9dd5-05b4-420a-aecb-7a030dda8ba8;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5251;ТИ;5251;7216323d-0567-4b30-bcd2-a82cc652e7ca;02a5da9e-dd3f-4d48-b8ec-206883cc6a21;ОДУ Средней Волги;ПС 500 кВ Пенза-2 АТ-1 220кВ Ib;ТИ;7455;40adcc9e-0691-4ffb-b0b1-5ace644f6c41;22ff9dd5-05b4-420a-aecb-7a030dda8ba8;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5250;ТИ;5250;41bec806-418e-44b4-a4b6-7925284908ef;5654b392-b442-41d4-8bfd-9f08b705c633;ОДУ Средней Волги;ПС 500 кВ Пенза-2 АТ-1 220кВ Ia;ТИ;7453;7f9d1328-d23e-4911-8a51-5a6f6a8e0c37;22ff9dd5-05b4-420a-aecb-7a030dda8ba8;Несоответсвие привязки в ИМ;True
ПС 500 кВ Пенза-2;Пензенское РДУ;I5257;ТИ;5257;0d4a6b0d-677c-4235-b1ae-ecfef5de778f;9a93ab5f-611b-4ad6-a9ee-c42b3e8f9406;ОДУ Средней Волги;ПС 500 кВ Пенза-2 АТ-2 220кВ Ib;ТИ;7465;5d18b99e-1129-4e47-ac2e-6b978eedeb5a;850c7873-2066-431f-a2f4-f040a375d283;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5308;ТИ;5308;d03235e0-bcb2-4756-8259-b1c4a23e342a;19835d9a-085b-4ed9-9d11-3bd34d5f89ca;ОДУ Средней Волги;ПС 500 кВ Пенза-2 АТ-1 110 кВ Ia;ТИ;7541;f0f60fcc-9ec0-49a7-8403-460d324d02b9;e5555557-bd3e-4718-813e-d7d2823978d0;Несоответсвие привязки в ИМ;True
ПС 500 кВ Пенза-2;Пензенское РДУ;I5309;ТИ;5309;02a3cde0-ff01-4ee5-af9f-1a3962d5bcf3;6fd2d5c8-a3fe-47b5-b24e-bea9741c6ad4;ОДУ Средней Волги;ПС 500 кВ Пенза-2 АТ-1 110 кВ Ib;ТИ;7542;bf51fcfd-22ce-4caf-9e56-ac715a8414cf;e5555557-bd3e-4718-813e-d7d2823978d0;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5315;ТИ;5315;cf877ecb-64cf-4e40-a5f4-83cff0ccbf13;ab772bf6-8374-4d4b-80a7-4314bf7da569;ОДУ Средней Волги;ПС 500 кВ Пенза-2 АТ-2 110 кВ Ic;ТИ;7548;0533e893-2fa8-49f3-948d-58fb4ebae844;ad1b2bff-23a2-402d-a601-1f86a2f760f7;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5310;ТИ;5310;fa348a54-e546-477b-8471-8879191bd8fa;f8236aac-194a-49df-aac0-03c126a5aa17;ОДУ Средней Волги;ПС 500 кВ Пенза-2 АТ-1 110 кВ Ic;ТИ;7543;488ca420-3010-4684-bbc6-a8c6fd8d2cf9;e5555557-bd3e-4718-813e-d7d2823978d0;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5313;ТИ;5313;6af205d1-6628-4349-95dd-eb5e01b03b91;45a7df5e-1bd1-48e3-90ec-a989fb2e60c5;ОДУ Средней Волги;ПС 500 кВ Пенза-2 АТ-2 110 кВ Ia;ТИ;7546;6baf5136-02af-4ad9-ab6a-e412d8716045;ad1b2bff-23a2-402d-a601-1f86a2f760f7;Несоответсвие привязки в ИМ;True
ПС 500 кВ Пенза-2;Пензенское РДУ;I5314;ТИ;5314;c1c48606-5dd0-43cf-8a70-6b6c5222ffc0;c4bd78fb-8ad6-4884-bd1f-97ab82acfbea;ОДУ Средней Волги;ПС 500 кВ Пенза-2 АТ-2 110 кВ Ib;ТИ;7547;b1655fc4-e4b1-43fb-b8d3-14bbbcddd97e;ad1b2bff-23a2-402d-a601-1f86a2f760f7;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5323;ТИ;5323;90c97d97-aa79-480b-82db-83a1f16dfa54;8e234fe2-fe62-443f-9582-f80d41d6d400;ОДУ Средней Волги;ПС 500 кВ Пенза-2 ВЛ 110 кВ Пенза-2 - Юбилейная Ia;ТИ;7565;94fe30c3-a854-430d-8c71-66a796b03e57;5f9d611c-5b1f-4a2c-8df7-c638450ffa7d;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5338;ТИ;5338;58e745e4-5b8a-4bef-bf77-5b51e3127b00;cb8da1fc-f754-41d6-b079-65634f1ac509;ОДУ Средней Волги;ПС 500 кВ Пенза-2 ВЛ 110 кВ Пенза-2 - ГПЗ-24 I цепь Ia;ТИ;7590;9a789235-e737-47ce-901a-77ff2be8ddba;cf2c7be1-92ee-4bf3-ada9-cf195a249712;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5318;ТИ;5318;be72d644-c2e8-4105-9888-7c0a27453eb8;67207bf0-a5df-44fb-a23f-f2b5b23cc2a5;ОДУ Средней Волги;ПС 500 кВ Пенза-2 ВЛ 110 кВ Пенза-2 - ТПА Ia;ТИ;7551;8ae86384-52d4-4f26-9bc1-738210e91cf3;5560ff0e-e54d-4996-b07b-744e345ab1c9;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5339;ТИ;5339;24c8960e-fb48-487e-b405-78c42d68dadd;5dffa63d-4f5d-4d6f-aa86-7309aa1319a8;ОДУ Средней Волги;ПС 500 кВ Пенза-2 ВЛ 110 кВ Пенза-2 - ГПЗ-24 I цепь Ib;ТИ;7591;6719fc29-30e6-4d48-b8ed-e576cf11d5f3;cf2c7be1-92ee-4bf3-ada9-cf195a249712;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5340;ТИ;5340;1c43df17-179a-4aa6-99c2-90eb4ed56b59;717d2f58-bb95-4b42-97b2-bc0dda3f6864;ОДУ Средней Волги;ПС 500 кВ Пенза-2 ВЛ 110 кВ Пенза-2 - ГПЗ-24 I цепь Ic;ТИ;7592;ae42422a-cfee-4d6b-98be-14a2af1317b3;cf2c7be1-92ee-4bf3-ada9-cf195a249712;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5328;ТИ;5328;46e90aea-1313-41fa-a11c-8d13840336ad;2d8c1e94-c20e-4949-a166-b6d75b5bbcde;ОДУ Средней Волги;ПС 500 кВ Пенза-2 ВЛ 110 кВ Пенза-2 - Новозападная Ia;ТИ;7570;5cff6b95-6d68-43ad-bf4d-6815be2fa9c7;22d0c6ed-f00c-4b6a-b901-ed563214f614;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5345;ТИ;5345;116b5ec6-e65d-4528-a8da-c50f18090fb6;161b845a-da68-4b89-9ea0-f5d055ff1e9e;ОДУ Средней Волги;ПС 500 кВ Пенза-2 ВЛ 110 кВ Пенза-2 - ГПЗ-24 II цепь Ic;ТИ;7597;ea96556f-8edd-43ad-ac61-5480d42c55f4;2b4f7458-6b00-41d1-bed9-fe1c94abce76;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5344;ТИ;5344;d8cb2278-7c3f-415f-abe4-7012f42b590c;db41eb13-4066-4da7-ba54-ca911415e809;ОДУ Средней Волги;ПС 500 кВ Пенза-2 ВЛ 110 кВ Пенза-2 - ГПЗ-24 II цепь Ib;ТИ;7596;5e17776e-b9de-4cee-85cf-13af4fc679a2;2b4f7458-6b00-41d1-bed9-fe1c94abce76;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5355;ТИ;5355;6f5cf207-59ec-458d-8c60-308f7cc5a3fe;154da5cb-e4ae-4e8d-8d03-08eba42788d6;ОДУ Средней Волги;ПС 500 кВ Пенза-2 ВЛ 110 кВ Пенза-2 - Ардым Ic;ТИ;7613;d7664ddb-9863-47a9-b46e-25a5245b6b86;ab716ca0-2d6c-49d7-9b1b-48152e230ee0;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5343;ТИ;5343;b5770a6e-680e-454b-a5fa-55597ebb2b4d;dd205fa7-7b3b-466a-afc1-948df3f5924e;ОДУ Средней Волги;ПС 500 кВ Пенза-2 ВЛ 110 кВ Пенза-2 - ГПЗ-24 II цепь Ia;ТИ;7595;02c8315f-c888-4430-905e-36ab5625c986;2b4f7458-6b00-41d1-bed9-fe1c94abce76;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5354;ТИ;5354;8091b236-a574-4b43-84c5-f86c5e46eef0;ae291b23-9684-4429-b218-2cd0f7dfd3ed;ОДУ Средней Волги;ПС 500 кВ Пенза-2 ВЛ 110 кВ Пенза-2 - Ардым Ib;ТИ;7612;fdb38ed1-9b90-4529-8574-989cb7157a7a;ab716ca0-2d6c-49d7-9b1b-48152e230ee0;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5359;ТИ;5359;887fc7fd-5084-410d-aa4b-f109da9636da;4f61d0a4-5def-4a9a-9715-d4d2762358fb;ОДУ Средней Волги;ПС 500 кВ Пенза-2 ВЛ 110 кВ Пенза-2 - Водозабор Ib;ТИ;7617;8f04a46c-70bf-43eb-acd8-3c72e2f868a0;5bafcd55-7bfd-46d5-9783-1e51d3b52016;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5360;ТИ;5360;22cb80a9-757f-4959-8441-a4ef65bab670;d4ee0385-64b3-4400-9d25-d1f1cf049aaa;ОДУ Средней Волги;ПС 500 кВ Пенза-2 ВЛ 110 кВ Пенза-2 - Водозабор Ic;ТИ;7618;cdcaaad4-eb5e-4a8e-a1c5-64fe5f8ac7d7;5bafcd55-7bfd-46d5-9783-1e51d3b52016;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5353;ТИ;5353;cdba451f-0427-4af7-bf70-34256314f53d;2b954ebb-9116-43f4-9b35-ecf8569bd4c4;ОДУ Средней Волги;ПС 500 кВ Пенза-2 ВЛ 110 кВ Пенза-2 - Ардым Ia;ТИ;7611;538930f6-5049-4a85-ac0f-d1fa4a893db7;ab716ca0-2d6c-49d7-9b1b-48152e230ee0;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5370;ТИ;5370;85a2cf73-3111-42dd-8186-39f56a11e770;c8f0e9d9-4e16-4ac6-bb0d-6858d88f54c2;ОДУ Средней Волги;ПС 500 кВ Пенза-2 ВЛ 110 кВ Пенза-2 - Прогресс Ic;ТИ;7631;1ab93e02-7879-40ed-b945-f1fe8904c256;4bd17713-cdf5-4012-8957-a203ecb5bd60;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5369;ТИ;5369;dbfbff55-9325-4123-af2a-468a7e5ebf2d;1fb66b5e-64d7-4cfa-a18f-0bf5f3ff33c3;ОДУ Средней Волги;ПС 500 кВ Пенза-2 ВЛ 110 кВ Пенза-2 - Прогресс Ib;ТИ;7629;77e3c383-0e95-4487-a1d4-829c0bf69935;4bd17713-cdf5-4012-8957-a203ecb5bd60;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5358;ТИ;5358;869661f8-2034-4fdb-8f52-0e3ce60a212d;8bea6107-cbe6-4a46-bcfc-ecdbf0300dbe;ОДУ Средней Волги;ПС 500 кВ Пенза-2 ВЛ 110 кВ Пенза-2 - Водозабор Ia;ТИ;7616;0cb69d5e-503c-4b3c-996b-2c17298afffa;5bafcd55-7bfd-46d5-9783-1e51d3b52016;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5368;ТИ;5368;670410d7-bc1d-4327-9a74-acf90b8af9c4;c054b233-6b27-4cde-b00c-c5f657e0c759;ОДУ Средней Волги;ПС 500 кВ Пенза-2 ВЛ 110 кВ Пенза-2 - Прогресс Ia;ТИ;7627;4695bc2a-8c8d-4225-b5da-08cbf9e6b4ec;4bd17713-cdf5-4012-8957-a203ecb5bd60;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5384;ТИ;5384;a9cfb8ee-163b-4f57-9215-14a371270ba6;daeec251-8265-4f43-ae72-154d898d859a;ОДУ Средней Волги;ПС 500 кВ Пенза-2 АТ-1 10кВ Ib;ТИ;7654;bf52d708-dc4f-4b5b-b55a-793bff119742;52bc9f12-75af-4a69-830f-870f0f9d27d3;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5383;ТИ;5383;5d9b5689-2f7f-458b-951c-9210a872259b;db41513f-cb64-4029-bd3d-02f0bd4a3432;ОДУ Средней Волги;ПС 500 кВ Пенза-2 АТ-1 10кВ Ia;ТИ;7652;64b07076-5a6a-4769-b927-b6f3f5a844c5;52bc9f12-75af-4a69-830f-870f0f9d27d3;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5385;ТИ;5385;62f38a5b-1d4a-4b9e-a68a-e11557fdc73d;b0f3d204-a954-4b7a-bf86-f3c6584551fc;ОДУ Средней Волги;ПС 500 кВ Пенза-2 АТ-1 10кВ Ic;ТИ;7655;fbfdafc5-0e97-41c7-af0e-143378c98944;52bc9f12-75af-4a69-830f-870f0f9d27d3;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5335;ТИ;5335;ff6cf928-a81d-4007-bdeb-b34e9fb81929;fef3168b-1ae3-455b-93c1-91191b6c5c7c;ОДУ Средней Волги;ПС 500 кВ Пенза-2 ВЛ 110 кВ Пенза-2 - Весёловка Ic;ТИ;7587;e4cfe536-7b02-4ab6-9de5-a9bc64c7fa11;22943dc3-bdba-4a7b-a5b5-84616f127c6b;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5390;ТИ;5390;6ca8f427-10b6-489a-8882-5390156bbb15;500b02fc-12c0-4b81-873b-88c770e7f2e0;ОДУ Средней Волги;ПС 500 кВ Пенза-2 АТ-2 10кВ Ic;ТИ;7660;f975d74e-f99b-4474-baa8-913422637a65;1068dfd3-4f20-48d6-84ba-02eb5f410e31;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5388;ТИ;5388;990d9173-a2a9-4b05-8772-429b6743b695;d64643df-ff8b-4ca9-b712-18bf314709fa;ОДУ Средней Волги;ПС 500 кВ Пенза-2 АТ-2 10кВ Ia;ТИ;7658;01c05cf6-d9bc-4ca7-9aff-0ddd49b7a166;1068dfd3-4f20-48d6-84ba-02eb5f410e31;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5389;ТИ;5389;c4061c43-ec32-4e8f-845a-7e94d16a6f74;e73ccbf0-309e-4a16-b75c-4436d138d16c;ОДУ Средней Волги;ПС 500 кВ Пенза-2 АТ-2 10кВ Ib;ТИ;7659;101ff7ce-854e-4918-8b49-7e85a6bccdf9;1068dfd3-4f20-48d6-84ba-02eb5f410e31;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5334;ТИ;5334;66483fa7-331b-46cc-a5bb-c024e5f93d1e;f64bc9b1-9c00-4dc1-b080-436853ec897e;ОДУ Средней Волги;ПС 500 кВ Пенза-2 ВЛ 110 кВ Пенза-2 - Весёловка Ib;ТИ;7576;54530a2b-a3cd-42f0-b640-801843efeee8;22943dc3-bdba-4a7b-a5b5-84616f127c6b;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5333;ТИ;5333;e2b052e4-bd12-462b-82b0-3b47e422db59;f4ff6d36-e7f6-4540-8896-6f6b0c69b00e;ОДУ Средней Волги;ПС 500 кВ Пенза-2 ВЛ 110 кВ Пенза-2 - Весёловка Ia;ТИ;7575;e0e2a01c-238b-4e1c-8390-2af6c6555489;22943dc3-bdba-4a7b-a5b5-84616f127c6b;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5306;ТИ;5306;f3289e47-71bd-418d-96c4-da9b5c547398;3e8df503-f999-481a-9a60-1edd05061682;ОДУ Средней Волги;ПС 500 кВ Пенза-2 II СШ 110 кВ Uca;ТИ;7530;5689f410-75f7-4b08-a996-49b62a216812;74f38a82-2279-4d49-859d-152dab10bbbf;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5305;ТИ;5305;f1d3ec09-2f87-4d6e-be76-7dfbe29d7796;657685af-9e98-4ea4-b48c-af2ff335e863;ОДУ Средней Волги;ПС 500 кВ Пенза-2 II СШ 110 кВ Ubc;ТИ;7529;874cc267-feec-4e84-9fce-0a1cbef980fa;74f38a82-2279-4d49-859d-152dab10bbbf;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5304;ТИ;5304;871836e3-7f99-49d1-96ef-4b3b33c5c5aa;110a1323-cce8-47b7-a078-247025f9ae02;ОДУ Средней Волги;ПС 500 кВ Пенза-2 II СШ 110 кВ Uab;ТИ;7528;c82cc138-87cb-458e-9fc6-f3d6a66e7cf0;74f38a82-2279-4d49-859d-152dab10bbbf;Несоответсвие привязки в ИМ;False
ПС 500 кВ Пенза-2;Пензенское РДУ;I5302;ТИ;5302;41c11797-b274-49dd-8f3d-bc7ef39ae0f5;a374793f-a7c4-40e7-a0c5-3245dee8dc45;ОДУ Средней Волги;ПС 500 кВ Пенза-2 I СШ 110 кВ Uca;ТИ;7526;9861ec18-84a2-43d8-91ab-a3239b746ffe;3ef46672-1a76-46d1-b5c4-f3c19c94b329;Несоответсвие привязки в ИМ;False
